file,upload_gui_time,stats_time,scatter_plot_time,magnitude_plot_time,row_scaled_heatmap_time,total_time
dano3_3.mps,0.07689380645751953,0.0004050731658935547,0.03202962875366211,1.3973770141601562,,1.6086196899414062
dano3_5.mps,0.09383869171142578,0.00017118453979492188,0.023909568786621094,1.191572666168213,,1.4139704704284668
decomp2.mps,0.0933074951171875,0.00019288063049316406,0.0175473690032959,1.2034275531768799,,1.3791074752807617
drayage-100-23.mps,0.08112716674804688,0.0002601146697998047,0.0131072998046875,0.9960930347442627,,1.1375987529754639
drayage-25-23.mps,0.07479190826416016,0.0001595020294189453,0.011569976806640625,1.2134203910827637,,1.3485538959503174
dws008-01.mps,0.09861969947814941,0.0001780986785888672,0.01567530632019043,1.4296252727508545,,1.6607980728149414
eil33-2.mps,0.07866811752319336,0.0002837181091308594,0.026648759841918945,1.5886585712432861,0.006412506103515625,1.7761938571929932
eilA101-2.mps,0.4193532466888428,0.0002434253692626953,0.2788236141204834,1.3756451606750488,0.10741090774536133,2.8503360748291016
enlight_hard.mps,0.038015127182006836,0.0001761913299560547,0.0009922981262207031,0.02497386932373047,0.014759540557861328,0.08084392547607422
ex10.mps,0.9730358123779297,0.0006425380706787109,0.4058990478515625,1.7109827995300293,,3.825779438018799
ex9.mps,0.4432246685028076,0.00045418739318847656,0.17481136322021484,1.5486335754394531,,2.514173984527588
exp-1-500-5-5.mps,0.042598724365234375,0.00029158592224121094,0.0025243759155273438,0.08217382431030273,0.013686656951904297,0.14833831787109375
fast0507.mps,0.2516968250274658,0.00025177001953125,0.11028242111206055,1.3111169338226318,,2.018381118774414
fastxgemm-n2r6s0t2.mps,0.06750249862670898,0.00035691261291503906,0.012512683868408203,0.5405149459838867,0.08530116081237793,0.7347545623779297
fhnw-binpack4-4.mps,0.044219255447387695,0.0002574920654296875,0.0025866031646728516,0.08789682388305664,0.020745515823364258,0.1638474464416504
fhnw-binpack4-48.mps,0.06223464012145996,0.0003459453582763672,0.011503219604492188,0.5163133144378662,,0.6159250736236572
fiball.mps,0.15037131309509277,0.0001404285430908203,0.04272055625915527,1.512202262878418,,1.845628023147583
gen-ip002.mps,0.04230761528015137,0.00025534629821777344,0.001615285873413086,0.045701026916503906,0.004563808441162109,0.0962672233581543
gen-ip054.mps,0.03802967071533203,0.00033354759216308594,0.0015988349914550781,0.03825879096984863,0.009255647659301758,0.09055781364440918
germanrr.mps,0.13411331176757812,0.00021195411682128906,0.08858132362365723,1.5396802425384521,,1.8753430843353271
gfd-schedulen180f7d50m30k18.mps,1.4651620388031006,0.004790544509887695,0.41231799125671387,1.633741855621338,,4.812547445297241
glass-sc.mps,0.11583399772644043,0.0003139972686767578,0.03166675567626953,1.8064217567443848,0.05215954780578613,2.0664432048797607
glass4.mps,0.04117274284362793,0.00021648406982421875,0.0018358230590820312,0.07940483093261719,0.00929570198059082,0.13536477088928223
gmu-35-40.mps,0.05019044876098633,0.00020122528076171875,0.003200054168701172,0.11680173873901367,0.013219356536865234,0.19260025024414062
gmu-35-50.mps,0.03257417678833008,0.00012803077697753906,0.002953052520751953,0.20313096046447754,0.014486312866210938,0.2659580707550049
graph20-20-1rand.mps,0.05981922149658203,0.00022077560424804688,0.008919954299926758,0.6592814922332764,,0.7596497535705566
graphdraw-domain.mps,0.03565049171447754,0.0002377033233642578,0.00422215461730957,0.14005517959594727,0.011589765548706055,0.19900894165039062
h80x6320d.mps,0.05746293067932129,0.00017404556274414062,0.009029626846313477,0.9638726711273193,,1.0885369777679443
highschool1-aigio.mps,1.761296272277832,0.0006954669952392578,0.44963979721069336,2.1237549781799316,,6.197260618209839
hypothyroid-k1.mps,0.26189136505126953,0.0002346038818359375,0.14359617233276367,1.8058700561523438,,2.454864740371704
ic97_potential.mps,0.021434307098388672,0.0001430511474609375,0.0017213821411132812,0.11303925514221191,0.02031540870666504,0.16023540496826172
icir97_tension.mps,0.054962873458862305,0.0003006458282470703,0.0075299739837646484,0.7492918968200684,0.047319650650024414,0.8804359436035156
irish-electricity.mps,0.5517578125,0.0006341934204101562,0.16237974166870117,1.872344732284546,,3.8893637657165527
irp.mps,0.1593916416168213,0.0002117156982421875,0.03111863136291504,1.5484988689422607,0.02141714096069336,1.8581061363220215
istanbul-no-cutoff.mps,0.15370869636535645,0.0002658367156982422,0.03134775161743164,1.5733859539031982,,1.81449556350708
k1mushroom.mps,0.9763929843902588,0.00035309791564941406,0.5815093517303467,2.12337589263916,,4.615486145019531
lectsched-5-obj.mps,0.28685593605041504,0.00032806396484375,0.06941771507263184,1.7665598392486572,,2.299994468688965
leo1.mps,0.1636359691619873,0.00023865699768066406,0.05450940132141113,1.5660722255706787,0.04897189140319824,1.9114632606506348
leo2.mps,0.23339033126831055,0.00017023086547851562,0.06175422668457031,2.0459671020507812,0.07841086387634277,2.5557005405426025
lotsize.mps,0.059436798095703125,0.00029015541076660156,0.005177497863769531,0.2653188705444336,0.1024477481842041,0.46420884132385254
mad.mps,0.04931306838989258,0.0003306865692138672,0.004622459411621094,0.10753560066223145,0.013796567916870117,0.18119287490844727
map10.mps,1.0715198516845703,0.002943754196166992,0.16179418563842773,1.6850285530090332,,3.667363405227661
map16715-04.mps,0.9216880798339844,0.003160238265991211,0.15922975540161133,1.744849443435669,,3.9639339447021484
markshare2.mps,0.033422231674194336,0.0001926422119140625,0.0010461807250976562,0.02878570556640625,0.010752677917480469,0.07536745071411133
markshare_4_0.mps,0.026285409927368164,0.00026226043701171875,0.0010685920715332031,0.011985301971435547,0.015003204345703125,0.05679774284362793
mas74.mps,0.035523414611816406,0.00033855438232421875,0.002841949462890625,0.09882187843322754,0.00439763069152832,0.1480727195739746
mas76.mps,0.0214383602142334,0.0002167224884033203,0.0016744136810302734,0.07303833961486816,0.004308938980102539,0.10481762886047363
mc11.mps,0.049198150634765625,0.00021958351135253906,0.004261970520019531,0.19756507873535156,0.08147048950195312,0.3494884967803955
mcsched.mps,0.09045767784118652,0.00032210350036621094,0.008073568344116211,0.27569007873535156,0.05679035186767578,0.4521622657775879
mik-250-20-75-4.mps,0.08434891700744629,0.00021386146545410156,0.005807161331176758,0.361675500869751,0.010678529739379883,0.47370409965515137
milo-v12-6-r2-40-1.mps,0.05773615837097168,0.0005695819854736328,0.011420249938964844,0.469759464263916,,0.5740091800689697
momentum1.mps,0.14972138404846191,0.0005781650543212891,0.038300275802612305,1.629457712173462,,1.9221644401550293
mushroom-best.mps,0.16573405265808105,0.0001938343048095703,0.05351662635803223,1.541844367980957,,1.8635029792785645
mzzv11.mps,0.14379119873046875,0.00021529197692871094,0.06340646743774414,1.809568166732788,,2.153069019317627
mzzv42z.mps,0.12230038642883301,0.00022339820861816406,0.04534602165222168,1.7024266719818115,,2.000706434249878
n2seq36q.mps,0.2509009838104248,0.00018548965454101562,0.050119638442993164,1.7865862846374512,,2.250473737716675
n3div36.mps,0.3904092311859131,0.00020360946655273438,0.09811711311340332,1.8683862686157227,,2.5875706672668457
n5-3.mps,0.06666088104248047,0.00013589859008789062,0.003196239471435547,0.28272104263305664,0.038787126541137695,0.40549159049987793
neos-1122047.mps,0.16136765480041504,0.0003790855407714844,0.04717302322387695,1.828153133392334,,2.155148983001709
neos-1171448.mps,0.13552355766296387,0.00023126602172851562,0.03640890121459961,1.592811107635498,,1.8428833484649658
neos-1171737.mps,0.0469059944152832,0.000194549560546875,0.016306638717651367,1.584054946899414,0.1985480785369873,1.880760908126831
neos-1354092.mps,0.12851738929748535,0.00018453598022460938,0.052669525146484375,1.6530635356903076,,1.962355613708496
neos-1445765.mps,0.09979581832885742,0.00015163421630859375,0.011133909225463867,1.3936371803283691,,1.5659589767456055
neos-1456979.mps,0.07259249687194824,0.00017118453979492188,0.01628708839416504,1.1606640815734863,,1.2803287506103516
neos-1582420.mps,0.0605623722076416,0.0002498626708984375,0.007236480712890625,0.9002852439880371,,1.0023720264434814
neos-2075418-temuka.mps,3.747087240219116,0.003963470458984375,2.465665102005005,4.036816835403442,,14.668104887008667
